"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/11/13 12:07:38 JST","12187123463","注文","503-9934220-5184618","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","","北海道","089-333","","1,355","135","0","0","0","0","-15","0","0","0","0","-485","0","0","990"
"2025/11/13 12:18:12 JST","12187123463","注文","249-5405079-8834202","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","東京都","204-000","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/13 13:46:37 JST","12187123463","注文","503-8100339-2276646","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","533-001","","318","32","209","21","0","0","-7","0","0","0","0","-712","0","0","-139"
"2025/11/13 13:46:37 JST","12187123463","注文","503-8100339-2276646","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","大阪府","533-001","","317","31","209","21","0","0","-7","0","0","0","0","-252","0","0","319"
"2025/11/13 14:09:53 JST","12187123463","注文","250-3520340-5056626","KND-DinnerStg-Gray","食器収納コンテナ 6個セット、キルティッド食器＆グラスウェアセット収納、ダブルジッパー付きのプレートオ�","1","amazon.jp","Amazon","","東京都","153-006","","2,516","252","0","0","0","0","-28","0","0","0","0","-532","0","0","2,208"
"2025/11/13 15:28:33 JST","12187123463","注文","503-7938004-2462246","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","北海道","073-013","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/13 21:43:50 JST","12187123463","注文","503-7938004-2462246","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","北海道","073-013","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/13 21:47:40 JST","12187123463","注文","503-3403588-4595010","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","宮崎県","885-005","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/14 0:29:31 JST","12187123463","注文","250-2115196-1322254","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","静岡県","422-800","","635","63","0","0","0","0","-7","0","0","0","0","-222","0","0","469"
"2025/11/14 2:02:26 JST","12187123463","注文","503-3975759-8367828","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","愛知県","489-095","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/14 2:38:34 JST","12187123463","注文","249-3739883-8696642","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","兵庫県","651-240","","418","42","0","0","0","0","-5","0","0","0","0","-252","0","0","203"
"2025/11/14 2:38:34 JST","12187123463","注文","249-3739883-8696642","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","兵庫県","651-240","","417","41","0","0","0","0","-5","0","0","0","0","-252","0","0","201"
"2025/11/14 4:33:30 JST","12187123463","注文","503-3604498-7208613","KnBraces-GY-XXL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","新潟県","950-113","","454","45","0","0","0","0","-10","0","0","0","0","-252","0","0","237"
"2025/11/14 5:28:53 JST","12187123463","注文","250-3732097-8335823","HikingPoles-BK","登山 トレッキング ポール - 伸縮機能付きのハイキングポール、バックパッキング用ギア - 7075アルミニウム製、","1","amazon.jp","Amazon","","埼玉県","350-023","","2,125","213","140","14","0","0","-23","-140","-14","0","0","-624","0","0","1,691"
"2025/11/14 5:59:08 JST","12187123463","注文","249-5918498-2862249","Home-Fmat32BU","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","大阪府","573-001","","2,445","245","0","0","0","0","-27","0","0","0","0","-1,100","0","0","1,563"
"2025/11/14 7:19:03 JST","12187123463","注文","250-5616782-3482219","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","京都府","629-341","","1,363","136","0","0","0","0","-15","0","0","0","0","-485","0","0","999"
"2025/11/14 7:30:23 JST","12187123463","注文","503-3604498-7208613","KnBraces-GY-XXL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","新潟県","950-113","","454","45","0","0","0","0","-10","0","0","0","0","-252","0","0","237"
"2025/11/14 7:40:30 JST","12187123463","注文","250-3732097-8335823","HikingPoles-BK","登山 トレッキング ポール - 伸縮機能付きのハイキングポール、バックパッキング用ギア - 7075アルミニウム製、","1","amazon.jp","Amazon","","埼玉県","350-023","","2,126","212","139","14","0","0","-23","-139","-14","0","0","-624","0","0","1,691"
"2025/11/14 17:42:42 JST","12187123463","注文","503-2168371-3455859","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","熊本県","862-094","","454","45","0","0","0","0","-10","0","0","0","0","-252","0","0","237"
"2025/11/14 19:25:20 JST","12187123463","注文","503-7985820-0584618","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","243-080","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/14 21:28:22 JST","12187123463","注文","249-5755175-7335842","Car-MagicMount","車載ホルダー マグネット式 【強磁力】片手操作 車 スマホホルダー 車 携帯ホルダ 磁気式車載用携帯電話マウ�","1","amazon.jp","Amazon","","大阪府","572-002","","1,363","136","0","0","0","0","-15","0","0","0","0","-413","0","0","1,071"
"2025/11/14 22:18:11 JST","12187123463","注文","250-5954826-7447816","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","東京都","175-009","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/14 22:34:30 JST","12187123463","FBA 在庫関連の手数料","xLFKDppaIt","","FBA在庫の廃棄手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-208","-208"
"2025/11/14 22:43:44 JST","12187123463","注文","250-4629217-9433442","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","3","amazon.jp","Amazon","","大阪府","599-824","","8,146","815","0","0","0","0","-90","0","0","0","0","-3,300","0","0","5,571"
"2025/11/14 22:50:00 JST","12187123463","注文","503-7994349-8775803","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","宮崎県","882-083","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/14 22:50:31 JST","12187123463","注文","250-1257068-8295812","HikingPoles-BK","登山 トレッキング ポール - 伸縮機能付きのハイキングポール、バックパッキング用ギア - 7075アルミニウム製、","1","amazon.jp","Amazon","","北海道","097-000","","2,125","213","0","0","0","0","-23","0","0","0","0","-624","0","0","1,691"
"2025/11/14 23:04:46 JST","12187123463","注文","250-1345690-5707027","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","","埼玉県","350-026","","1,355","135","0","0","0","0","-15","0","0","0","0","-485","0","0","990"
"2025/11/15 1:00:27 JST","12187123463","注文","250-3111386-7111852","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","2","amazon.jp","Amazon","","群馬県","370-060","","1,269","127","0","0","0","0","-14","0","0","0","0","-444","0","0","938"
"2025/11/15 3:22:00 JST","12187123463","Amazon手数料","f01f5491-0a12-4759-84c7-3d8e6f241282","","タイムセールのパフォーマンスに基づく手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","-165","0","0","0","-165"
"2025/11/15 3:29:56 JST","12187123463","Amazon手数料","f01f5491-0a12-4759-84c7-3d8e6f241282","","タイムセールを提供する際の手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","-1,350","0","0","0","-1,350"
"2025/11/15 3:32:14 JST","12187123463","Amazon手数料","3e777c03-f027-4540-a56d-2a31c1aee050","","タイムセールを提供する際の手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","-1,350","0","0","0","-1,350"
"2025/11/15 3:36:08 JST","12187123463","Amazon手数料","3e777c03-f027-4540-a56d-2a31c1aee050","","タイムセールのパフォーマンスに基づく手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","-151","0","0","0","-151"
"2025/11/15 3:37:32 JST","12187123463","Amazon手数料","60588087-6f28-45ed-bec1-717b2c73ec66","","タイムセールのパフォーマンスに基づく手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","-94","0","0","0","-94"
"2025/11/15 3:42:20 JST","12187123463","注文","250-8988027-3180620","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","2","amazon.jp","Amazon","","宮崎県","882-086","","907","91","0","0","0","0","-20","0","0","0","0","-504","0","0","474"
"2025/11/15 3:49:51 JST","12187123463","Amazon手数料","60588087-6f28-45ed-bec1-717b2c73ec66","","タイムセールを提供する際の手数料","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","-1,350","0","0","0","-1,350"
"2025/11/15 7:26:37 JST","12187123463","注文","503-3436806-2261436","Car-VC106W-BK","車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッチメント付き）小型","1","amazon.jp","Amazon","","福岡県","800-006","","2,726","273","0","0","0","0","-30","0","0","0","0","-514","0","0","2,455"
"2025/11/15 8:45:24 JST","12187123463","注文","249-4500557-2941457","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","東京都","123-086","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/15 12:16:56 JST","12187123463","注文","250-3286625-7973428","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","大阪府","583-085","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/15 15:59:42 JST","12187123463","注文","503-3200212-5199824","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","京都府","614-805","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/15 15:59:42 JST","12187123463","注文","503-3200212-5199824","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","京都府","614-805","","453","46","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/15 18:55:49 JST","12187123463","注文","250-4371535-3631016","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","","香川県","761-807","","1,355","135","0","0","0","0","-15","0","0","0","0","-485","0","0","990"
"2025/11/15 18:59:16 JST","12187123463","注文","250-1647377-8194216","Car-VC106W-BK","車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッチメント付き）小型","1","amazon.jp","Amazon","","北海道","041-110","","2,454","245","0","0","0","0","-27","0","0","0","0","-514","0","0","2,158"
"2025/11/15 20:26:30 JST","12187123463","注文","250-9940392-9204667","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","鳥取県","683-001","","545","54","0","0","0","0","-12","0","0","0","0","-252","0","0","335"
